1,0,1,0.0000000000000000,80802.0000000000000000,161604.0000000000000000
2,0,1,0.0000000000000000,40401.0000000000000000,80802.0000000000000000
3,0,2,0.0000000000000000,20200.5000000000000000,40401.0000000000000000
4,0,2,0.0000000000000000,10100.2500000000000000,20200.5000000000000000
5,0,2,0.0000000000000000,5050.1250000000000000,10100.2500000000000000
6,0,3,0.0000000000000000,2525.0625000000000000,5050.1250000000000000
7,0,3,0.0000000000000000,1262.5312500000000000,2525.0625000000000000
8,0,3,0.0000000000000000,631.2656250000000000,1262.5312500000000000
9,0,4,0.0000000000000000,315.6328125000000000,631.2656250000000000
10,0,4,0.0000000000000000,157.8164062500000000,315.6328125000000000
11,0,7,0.0000000000000000,78.9082031250000000,157.8164062500000000
12,0,12,0.0000000000000000,39.4541015625000000,78.9082031250000000
13,0,24,0.0000000000000000,19.7270507812500000,39.4541015625000000
14,1,500,19.7270507812500000,29.5905761718750000,39.4541015625000000
15,0,1,19.7270507812500000,24.6588134765625000,29.5905761718750000
16,0,1,19.7270507812500000,22.1929321289062500,24.6588134765625000
17,0,1,19.7270507812500000,20.9599914550781250,22.1929321289062500
18,0,1,19.7270507812500000,20.3435211181640620,20.9599914550781250
19,0,1,19.7270507812500000,20.0352859497070310,20.3435211181640620
20,0,1,19.7270507812500000,19.8811683654785160,20.0352859497070310
21,0,1,19.7270507812500000,19.8041095733642580,19.8811683654785160
22,0,1,19.7270507812500000,19.7655801773071290,19.8041095733642580
23,0,1,19.7270507812500000,19.7463154792785640,19.7655801773071290
24,0,1,19.7270507812500000,19.7366831302642820,19.7463154792785640
25,1,406,19.7366831302642820,19.7414993047714230,19.7463154792785640
26,0,1,19.7366831302642820,19.7390912175178530,19.7414993047714230
27,0,1,19.7366831302642820,19.7378871738910680,19.7390912175178530
28,1,74,19.7378871738910680,19.7384891957044600,19.7390912175178530
29,1,36,19.7384891957044600,19.7387902066111560,19.7390912175178530
30,1,157,19.7387902066111560,19.7389407120645050,19.7390912175178530
31,0,1,19.7387902066111560,19.7388654593378310,19.7389407120645050
32,0,1,19.7387902066111560,19.7388278329744940,19.7388654593378310
33,0,1,19.7387902066111560,19.7388090197928250,19.7388278329744940

1,0,1,19.7388069627117740,80816.8041052220360000,161613.8694034813700000
2,0,2,19.7388069627117740,40418.2714560923700000,80816.8041052220360000
3,0,2,19.7388069627117740,20219.0051315275410000,40418.2714560923700000
4,0,2,19.7388069627117740,10119.3719692451270000,20219.0051315275410000
5,0,3,19.7388069627117740,5069.5553881039195000,10119.3719692451270000
6,0,3,19.7388069627117740,2544.6470975333154000,5069.5553881039195000
7,0,3,19.7388069627117740,1282.1929522480136000,2544.6470975333154000
8,0,4,19.7388069627117740,650.9658796053627200,1282.1929522480136000
9,0,6,19.7388069627117740,335.3523432840372600,650.9658796053627200
